"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri May 17 15:12:39 GMT 2024","Fri May 17 15:12:39 GMT 2024","226","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri May 17 15:12:30 GMT 2024","Fri May 17 15:12:38 GMT 2024","7247","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri May 17 15:12:39 GMT 2024","Fri May 17 15:12:39 GMT 2024","225","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri May 17 15:12:38 GMT 2024","Fri May 17 15:12:38 GMT 2024","227","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri May 17 15:12:38 GMT 2024","Fri May 17 15:12:39 GMT 2024","268","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri May 17 15:12:38 GMT 2024","Fri May 17 15:12:38 GMT 2024","352","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri May 17 15:12:40 GMT 2024","Fri May 17 15:12:40 GMT 2024","316","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri May 17 15:12:30 GMT 2024","Fri May 17 15:12:30 GMT 2024","313","","Demo API","","test post api","","test post api",""
"passed","Fri May 17 15:12:28 GMT 2024","Fri May 17 15:12:30 GMT 2024","1715","","Demo API","","test get api","","test get api",""
"broken","Fri May 17 15:12:39 GMT 2024","Fri May 17 15:12:40 GMT 2024","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri May 17 15:12:40 GMT 2024","Fri May 17 15:12:40 GMT 2024","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri May 17 15:12:39 GMT 2024","Fri May 17 15:12:39 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
