"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","316","search ""CMC"" in google","","Thu Mar 20 08:19:56 GMT 2025","broken","Thu Mar 20 08:19:57 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","319","search ""review cong ty"" in google","","Thu Mar 20 08:19:56 GMT 2025","broken","Thu Mar 20 08:19:56 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","406","test post api","","Thu Mar 20 08:19:45 GMT 2025","passed","Thu Mar 20 08:19:46 GMT 2025","","Demo API","test post api",""
"","324","search ""CMC"" in google","","Thu Mar 20 08:19:55 GMT 2025","broken","Thu Mar 20 08:19:56 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","322","search ""fsoft"" in google","","Thu Mar 20 08:19:56 GMT 2025","broken","Thu Mar 20 08:19:56 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","321","search facebook in google","","Thu Mar 20 08:19:55 GMT 2025","broken","Thu Mar 20 08:19:55 GMT 2025","","test google search","search facebook in google",""
"","445","Radio ""Impressive"" Button","","Thu Mar 20 08:19:54 GMT 2025","broken","Thu Mar 20 08:19:55 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","317","search ""fsoft"" in google","","Thu Mar 20 08:19:57 GMT 2025","broken","Thu Mar 20 08:19:57 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1914","test get api","","Thu Mar 20 08:19:43 GMT 2025","passed","Thu Mar 20 08:19:45 GMT 2025","","Demo API","test get api",""
"","8550","Radio ""Yes"" Button","","Thu Mar 20 08:19:46 GMT 2025","broken","Thu Mar 20 08:19:54 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","316","search ""review cong ty"" in google","","Thu Mar 20 08:19:57 GMT 2025","broken","Thu Mar 20 08:19:57 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","322","search youtube in google","","Thu Mar 20 08:19:55 GMT 2025","broken","Thu Mar 20 08:19:55 GMT 2025","","test google search","search youtube in google",""
