"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 04 15:13:15 GMT 2023","Tue Jul 04 15:13:15 GMT 2023","222","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jul 04 15:13:11 GMT 2023","Tue Jul 04 15:13:14 GMT 2023","2307","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Jul 04 15:13:15 GMT 2023","Tue Jul 04 15:13:15 GMT 2023","249","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Jul 04 15:13:16 GMT 2023","Tue Jul 04 15:13:16 GMT 2023","207","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Jul 04 15:13:11 GMT 2023","Tue Jul 04 15:13:11 GMT 2023","394","","Demo API","","test post api","","test post api",""
"broken","Tue Jul 04 15:13:14 GMT 2023","Tue Jul 04 15:13:15 GMT 2023","225","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jul 04 15:13:14 GMT 2023","Tue Jul 04 15:13:14 GMT 2023","240","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Jul 04 15:13:15 GMT 2023","Tue Jul 04 15:13:16 GMT 2023","215","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jul 04 15:13:15 GMT 2023","Tue Jul 04 15:13:15 GMT 2023","247","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jul 04 15:13:14 GMT 2023","Tue Jul 04 15:13:14 GMT 2023","212","","test google search","","search youtube in google","","search youtube in google",""
"passed","Tue Jul 04 15:13:09 GMT 2023","Tue Jul 04 15:13:11 GMT 2023","2174","","Demo API","","test get api","","test get api",""
"broken","Tue Jul 04 15:13:14 GMT 2023","Tue Jul 04 15:13:14 GMT 2023","301","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
