"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 27 08:16:23 GMT 2023","Tue Jun 27 08:16:23 GMT 2023","260","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Jun 27 08:16:15 GMT 2023","Tue Jun 27 08:16:17 GMT 2023","2597","","Demo API","","test get api","","test get api",""
"broken","Tue Jun 27 08:16:23 GMT 2023","Tue Jun 27 08:16:23 GMT 2023","345","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Tue Jun 27 08:16:17 GMT 2023","Tue Jun 27 08:16:18 GMT 2023","453","","Demo API","","test post api","","test post api",""
"broken","Tue Jun 27 08:16:22 GMT 2023","Tue Jun 27 08:16:22 GMT 2023","289","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Jun 27 08:16:23 GMT 2023","Tue Jun 27 08:16:24 GMT 2023","297","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jun 27 08:16:21 GMT 2023","Tue Jun 27 08:16:22 GMT 2023","295","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Jun 27 08:16:18 GMT 2023","Tue Jun 27 08:16:21 GMT 2023","2959","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Jun 27 08:16:22 GMT 2023","Tue Jun 27 08:16:23 GMT 2023","255","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Jun 27 08:16:21 GMT 2023","Tue Jun 27 08:16:21 GMT 2023","506","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Jun 27 08:16:22 GMT 2023","Tue Jun 27 08:16:22 GMT 2023","306","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Jun 27 08:16:24 GMT 2023","Tue Jun 27 08:16:24 GMT 2023","276","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
