"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","367","search facebook in google","","Fri Feb 28 08:18:24 GMT 2025","broken","Fri Feb 28 08:18:24 GMT 2025","","test google search","search facebook in google",""
"","2148","Radio ""Yes"" Button","","Fri Feb 28 08:18:21 GMT 2025","broken","Fri Feb 28 08:18:23 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","325","search youtube in google","","Fri Feb 28 08:18:23 GMT 2025","broken","Fri Feb 28 08:18:24 GMT 2025","","test google search","search youtube in google",""
"","318","search ""fsoft"" in google","","Fri Feb 28 08:18:25 GMT 2025","broken","Fri Feb 28 08:18:26 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","315","search ""review cong ty"" in google","","Fri Feb 28 08:18:25 GMT 2025","broken","Fri Feb 28 08:18:25 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","449","Radio ""Impressive"" Button","","Fri Feb 28 08:18:23 GMT 2025","broken","Fri Feb 28 08:18:23 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","316","search ""CMC"" in google","","Fri Feb 28 08:18:25 GMT 2025","broken","Fri Feb 28 08:18:25 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","237","test post api","","Fri Feb 28 08:18:20 GMT 2025","passed","Fri Feb 28 08:18:21 GMT 2025","","Demo API","test post api",""
"","322","search ""CMC"" in google","","Fri Feb 28 08:18:24 GMT 2025","broken","Fri Feb 28 08:18:24 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","316","search ""fsoft"" in google","","Fri Feb 28 08:18:24 GMT 2025","broken","Fri Feb 28 08:18:25 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","314","search ""review cong ty"" in google","","Fri Feb 28 08:18:26 GMT 2025","broken","Fri Feb 28 08:18:26 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","1702","test get api","","Fri Feb 28 08:18:19 GMT 2025","passed","Fri Feb 28 08:18:20 GMT 2025","","Demo API","test get api",""
