"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","271","search facebook in google","","Wed Jan 15 08:18:08 GMT 2025","broken","Wed Jan 15 08:18:09 GMT 2025","","test google search","search facebook in google",""
"","267","search ""CMC"" in google","","Wed Jan 15 08:18:10 GMT 2025","broken","Wed Jan 15 08:18:11 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","267","search ""fsoft"" in google","","Wed Jan 15 08:18:11 GMT 2025","broken","Wed Jan 15 08:18:11 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","315","search ""review cong ty"" in google","","Wed Jan 15 08:18:10 GMT 2025","broken","Wed Jan 15 08:18:10 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""review cong ty"" in google","","Wed Jan 15 08:18:11 GMT 2025","broken","Wed Jan 15 08:18:11 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","1174","search ""fsoft"" in google","","Wed Jan 15 08:18:09 GMT 2025","broken","Wed Jan 15 08:18:10 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1976","test get api","","Wed Jan 15 08:17:52 GMT 2025","passed","Wed Jan 15 08:17:54 GMT 2025","","Demo API","test get api",""
"","348","test post api","","Wed Jan 15 08:17:54 GMT 2025","passed","Wed Jan 15 08:17:54 GMT 2025","","Demo API","test post api",""
"","13501","Radio ""Yes"" Button","","Wed Jan 15 08:17:54 GMT 2025","broken","Wed Jan 15 08:18:08 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","398","Radio ""Impressive"" Button","","Wed Jan 15 08:18:08 GMT 2025","broken","Wed Jan 15 08:18:08 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","324","search youtube in google","","Wed Jan 15 08:18:08 GMT 2025","broken","Wed Jan 15 08:18:08 GMT 2025","","test google search","search youtube in google",""
"","273","search ""CMC"" in google","","Wed Jan 15 08:18:09 GMT 2025","broken","Wed Jan 15 08:18:09 GMT 2025","","test google search outline","search ""CMC"" in google",""
