"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 23 08:18:54 GMT 2024","Mon Sep 23 08:18:54 GMT 2024","721","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Sep 23 08:18:56 GMT 2024","Mon Sep 23 08:18:56 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Mon Sep 23 08:18:39 GMT 2024","Mon Sep 23 08:18:39 GMT 2024","315","","Demo API","","test post api","","test post api",""
"broken","Mon Sep 23 08:18:53 GMT 2024","Mon Sep 23 08:18:53 GMT 2024","402","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Sep 23 08:18:54 GMT 2024","Mon Sep 23 08:18:55 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Sep 23 08:18:39 GMT 2024","Mon Sep 23 08:18:53 GMT 2024","13066","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Sep 23 08:18:55 GMT 2024","Mon Sep 23 08:18:56 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Sep 23 08:18:53 GMT 2024","Mon Sep 23 08:18:54 GMT 2024","370","","test google search","","search facebook in google","","search facebook in google",""
"broken","Mon Sep 23 08:18:53 GMT 2024","Mon Sep 23 08:18:53 GMT 2024","322","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Sep 23 08:18:55 GMT 2024","Mon Sep 23 08:18:55 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Sep 23 08:18:55 GMT 2024","Mon Sep 23 08:18:55 GMT 2024","269","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Mon Sep 23 08:18:37 GMT 2024","Mon Sep 23 08:18:39 GMT 2024","1698","","Demo API","","test get api","","test get api",""
