"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Oct 21 15:15:21 GMT 2024","Mon Oct 21 15:15:23 GMT 2024","1863","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Mon Oct 21 15:15:19 GMT 2024","Mon Oct 21 15:15:21 GMT 2024","1648","","Demo API","","test get api","","test get api",""
"broken","Mon Oct 21 15:15:25 GMT 2024","Mon Oct 21 15:15:25 GMT 2024","317","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Oct 21 15:15:23 GMT 2024","Mon Oct 21 15:15:23 GMT 2024","403","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Mon Oct 21 15:15:24 GMT 2024","Mon Oct 21 15:15:25 GMT 2024","317","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Oct 21 15:15:25 GMT 2024","Mon Oct 21 15:15:25 GMT 2024","316","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 21 15:15:25 GMT 2024","Mon Oct 21 15:15:26 GMT 2024","366","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Mon Oct 21 15:15:21 GMT 2024","Mon Oct 21 15:15:21 GMT 2024","287","","Demo API","","test post api","","test post api",""
"broken","Mon Oct 21 15:15:24 GMT 2024","Mon Oct 21 15:15:24 GMT 2024","324","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Oct 21 15:15:26 GMT 2024","Mon Oct 21 15:15:26 GMT 2024","314","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Oct 21 15:15:23 GMT 2024","Mon Oct 21 15:15:24 GMT 2024","320","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Oct 21 15:15:24 GMT 2024","Mon Oct 21 15:15:24 GMT 2024","274","","test google search","","search facebook in google","","search facebook in google",""
