"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","317","search ""review cong ty"" in google","","Mon Apr 21 08:21:09 GMT 2025","broken","Mon Apr 21 08:21:09 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","322","search youtube in google","","Mon Apr 21 08:21:08 GMT 2025","broken","Mon Apr 21 08:21:08 GMT 2025","","test google search","search youtube in google",""
"","369","search ""CMC"" in google","","Mon Apr 21 08:21:08 GMT 2025","broken","Mon Apr 21 08:21:09 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","318","search facebook in google","","Mon Apr 21 08:21:08 GMT 2025","broken","Mon Apr 21 08:21:08 GMT 2025","","test google search","search facebook in google",""
"","313","search ""review cong ty"" in google","","Mon Apr 21 08:21:10 GMT 2025","broken","Mon Apr 21 08:21:10 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""CMC"" in google","","Mon Apr 21 08:21:09 GMT 2025","broken","Mon Apr 21 08:21:10 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","364","search ""fsoft"" in google","","Mon Apr 21 08:21:10 GMT 2025","broken","Mon Apr 21 08:21:10 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1760","test get api","","Mon Apr 21 08:20:40 GMT 2025","passed","Mon Apr 21 08:20:42 GMT 2025","","Demo API","test get api",""
"","517","Radio ""Impressive"" Button","","Mon Apr 21 08:21:07 GMT 2025","broken","Mon Apr 21 08:21:08 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","254","test post api","","Mon Apr 21 08:20:42 GMT 2025","passed","Mon Apr 21 08:20:42 GMT 2025","","Demo API","test post api",""
"","320","search ""fsoft"" in google","","Mon Apr 21 08:21:09 GMT 2025","broken","Mon Apr 21 08:21:09 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","24706","Radio ""Yes"" Button","","Mon Apr 21 08:20:42 GMT 2025","broken","Mon Apr 21 08:21:07 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
