"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","316","search ""review cong ty"" in google","","Wed Oct 01 15:16:33 UTC 2025","broken","Wed Oct 01 15:16:33 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""fsoft"" in google","","Wed Oct 01 15:16:33 UTC 2025","broken","Wed Oct 01 15:16:33 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","1894","test get api","","Wed Oct 01 15:16:18 UTC 2025","passed","Wed Oct 01 15:16:20 UTC 2025","","Demo API","test get api",""
"","272","search ""fsoft"" in google","","Wed Oct 01 15:16:33 UTC 2025","broken","Wed Oct 01 15:16:34 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","425","search youtube in google","","Wed Oct 01 15:16:31 UTC 2025","broken","Wed Oct 01 15:16:32 UTC 2025","","test google search","search youtube in google",""
"","321","search ""CMC"" in google","","Wed Oct 01 15:16:32 UTC 2025","broken","Wed Oct 01 15:16:33 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","207","test post api","","Wed Oct 01 15:16:20 UTC 2025","failed","Wed Oct 01 15:16:21 UTC 2025","","Demo API","test post api",""
"","267","search ""review cong ty"" in google","","Wed Oct 01 15:16:34 UTC 2025","broken","Wed Oct 01 15:16:34 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","321","search facebook in google","","Wed Oct 01 15:16:32 UTC 2025","broken","Wed Oct 01 15:16:32 UTC 2025","","test google search","search facebook in google",""
"","276","search ""CMC"" in google","","Wed Oct 01 15:16:33 UTC 2025","broken","Wed Oct 01 15:16:33 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","517","Radio ""Impressive"" Button","","Wed Oct 01 15:16:31 UTC 2025","broken","Wed Oct 01 15:16:31 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","10357","Radio ""Yes"" Button","","Wed Oct 01 15:16:21 UTC 2025","broken","Wed Oct 01 15:16:31 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
