"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","279","search ""CMC"" in google","","Thu Sep 04 08:20:13 UTC 2025","broken","Thu Sep 04 08:20:13 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","278","search youtube in google","","Thu Sep 04 08:20:12 UTC 2025","broken","Thu Sep 04 08:20:13 UTC 2025","","test google search","search youtube in google",""
"","320","search facebook in google","","Thu Sep 04 08:20:13 UTC 2025","broken","Thu Sep 04 08:20:13 UTC 2025","","test google search","search facebook in google",""
"","9798","Radio ""Yes"" Button","","Thu Sep 04 08:20:02 UTC 2025","broken","Thu Sep 04 08:20:12 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","274","search ""fsoft"" in google","","Thu Sep 04 08:20:13 UTC 2025","broken","Thu Sep 04 08:20:13 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","1941","test get api","","Thu Sep 04 08:20:00 UTC 2025","passed","Thu Sep 04 08:20:01 UTC 2025","","Demo API","test get api",""
"","467","search ""review cong ty"" in google","","Thu Sep 04 08:20:13 UTC 2025","broken","Thu Sep 04 08:20:14 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","446","Radio ""Impressive"" Button","","Thu Sep 04 08:20:12 UTC 2025","broken","Thu Sep 04 08:20:12 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","316","search ""fsoft"" in google","","Thu Sep 04 08:20:14 UTC 2025","broken","Thu Sep 04 08:20:15 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","267","search ""review cong ty"" in google","","Thu Sep 04 08:20:15 UTC 2025","broken","Thu Sep 04 08:20:15 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","318","search ""CMC"" in google","","Thu Sep 04 08:20:14 UTC 2025","broken","Thu Sep 04 08:20:14 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","414","test post api","","Thu Sep 04 08:20:02 UTC 2025","failed","Thu Sep 04 08:20:02 UTC 2025","","Demo API","test post api",""
