"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 22 08:15:24 GMT 2022","Thu Dec 22 08:15:29 GMT 2022","5787","","test google search","","search youtube in google","","search youtube in google",""
"passed","Thu Dec 22 08:15:22 GMT 2022","Thu Dec 22 08:15:24 GMT 2022","1047","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Thu Dec 22 08:16:04 GMT 2022","Thu Dec 22 08:16:10 GMT 2022","6034","","Shadow root","","input to shadow root","","input to shadow root",""
"passed","Thu Dec 22 08:15:29 GMT 2022","Thu Dec 22 08:15:34 GMT 2022","4951","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Dec 22 08:15:50 GMT 2022","Thu Dec 22 08:15:55 GMT 2022","5188","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Dec 22 08:15:10 GMT 2022","Thu Dec 22 08:15:12 GMT 2022","2275","","Demo API","","test get api","","test get api",""
"passed","Thu Dec 22 08:15:59 GMT 2022","Thu Dec 22 08:16:04 GMT 2022","4207","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Dec 22 08:15:41 GMT 2022","Thu Dec 22 08:15:45 GMT 2022","4478","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu Dec 22 08:15:34 GMT 2022","Thu Dec 22 08:15:41 GMT 2022","6465","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Dec 22 08:15:45 GMT 2022","Thu Dec 22 08:15:50 GMT 2022","4620","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Dec 22 08:15:13 GMT 2022","Thu Dec 22 08:15:22 GMT 2022","9508","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Thu Dec 22 08:15:55 GMT 2022","Thu Dec 22 08:15:59 GMT 2022","4287","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Thu Dec 22 08:15:13 GMT 2022","Thu Dec 22 08:15:13 GMT 2022","399","","Demo API","","test post api","","test post api",""
