"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 22 15:12:46 GMT 2024","Mon Jan 22 15:12:46 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Jan 22 15:12:47 GMT 2024","Mon Jan 22 15:12:47 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jan 22 15:12:45 GMT 2024","Mon Jan 22 15:12:45 GMT 2024","270","","test google search","","search facebook in google","","search facebook in google",""
"passed","Mon Jan 22 15:12:42 GMT 2024","Mon Jan 22 15:12:42 GMT 2024","299","","Demo API","","test post api","","test post api",""
"broken","Mon Jan 22 15:12:44 GMT 2024","Mon Jan 22 15:12:45 GMT 2024","343","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Mon Jan 22 15:12:40 GMT 2024","Mon Jan 22 15:12:42 GMT 2024","1711","","Demo API","","test get api","","test get api",""
"broken","Mon Jan 22 15:12:46 GMT 2024","Mon Jan 22 15:12:46 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Mon Jan 22 15:12:42 GMT 2024","Mon Jan 22 15:12:44 GMT 2024","1953","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Mon Jan 22 15:12:46 GMT 2024","Mon Jan 22 15:12:46 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Mon Jan 22 15:12:45 GMT 2024","Mon Jan 22 15:12:45 GMT 2024","276","","test google search","","search youtube in google","","search youtube in google",""
"broken","Mon Jan 22 15:12:45 GMT 2024","Mon Jan 22 15:12:45 GMT 2024","273","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Mon Jan 22 15:12:46 GMT 2024","Mon Jan 22 15:12:47 GMT 2024","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
