"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 27 08:17:31 GMT 2024","Tue Aug 27 08:17:31 GMT 2024","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Aug 27 08:17:29 GMT 2024","Tue Aug 27 08:17:30 GMT 2024","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Aug 27 08:17:29 GMT 2024","Tue Aug 27 08:17:29 GMT 2024","322","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Aug 27 08:17:30 GMT 2024","Tue Aug 27 08:17:31 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Aug 27 08:17:29 GMT 2024","Tue Aug 27 08:17:29 GMT 2024","351","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Tue Aug 27 08:17:30 GMT 2024","Tue Aug 27 08:17:30 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Aug 27 08:17:19 GMT 2024","Tue Aug 27 08:17:21 GMT 2024","1739","","Demo API","","test get api","","test get api",""
"broken","Tue Aug 27 08:17:30 GMT 2024","Tue Aug 27 08:17:30 GMT 2024","268","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Aug 27 08:17:22 GMT 2024","Tue Aug 27 08:17:28 GMT 2024","6945","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Tue Aug 27 08:17:21 GMT 2024","Tue Aug 27 08:17:22 GMT 2024","325","","Demo API","","test post api","","test post api",""
"broken","Tue Aug 27 08:17:29 GMT 2024","Tue Aug 27 08:17:29 GMT 2024","216","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Aug 27 08:17:31 GMT 2024","Tue Aug 27 08:17:31 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
