"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 30 15:12:23 GMT 2023","Fri Jun 30 15:12:23 GMT 2023","224","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jun 30 15:12:13 GMT 2023","Fri Jun 30 15:12:22 GMT 2023","9097","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Jun 30 15:12:23 GMT 2023","Fri Jun 30 15:12:23 GMT 2023","219","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Jun 30 15:12:10 GMT 2023","Fri Jun 30 15:12:12 GMT 2023","2061","","Demo API","","test get api","","test get api",""
"broken","Fri Jun 30 15:12:23 GMT 2023","Fri Jun 30 15:12:23 GMT 2023","202","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jun 30 15:12:23 GMT 2023","Fri Jun 30 15:12:23 GMT 2023","237","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jun 30 15:12:24 GMT 2023","Fri Jun 30 15:12:24 GMT 2023","212","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jun 30 15:12:22 GMT 2023","Fri Jun 30 15:12:22 GMT 2023","323","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Jun 30 15:12:22 GMT 2023","Fri Jun 30 15:12:23 GMT 2023","278","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Jun 30 15:12:24 GMT 2023","Fri Jun 30 15:12:24 GMT 2023","211","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Fri Jun 30 15:12:12 GMT 2023","Fri Jun 30 15:12:13 GMT 2023","335","","Demo API","","test post api","","test post api",""
"broken","Fri Jun 30 15:12:22 GMT 2023","Fri Jun 30 15:12:22 GMT 2023","210","","test google search","","search youtube in google","","search youtube in google",""
