"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","366","search ""review cong ty"" in google","","2026-09-18","broken","2026-09-18","","test google search outline","search ""review cong ty"" in google",""
"","372","search facebook in google","","2026-09-18","broken","2026-09-18","","test google search","search facebook in google",""
"","366","search ""fsoft"" in google","","2026-09-18","broken","2026-09-18","","test google search outline","search ""fsoft"" in google",""
"","2317","Radio ""Yes"" Button","","2026-09-18","broken","2026-09-18","","Demo QA site","Radio ""Yes"" Button",""
"","369","search ""CMC"" in google","","2026-09-18","broken","2026-09-18","","test google search outline","search ""CMC"" in google",""
"","502","Radio ""Impressive"" Button","","2026-09-18","broken","2026-09-18","","Demo QA site","Radio ""Impressive"" Button",""
"","254","test post api","","2026-09-18","passed","2026-09-18","","Demo API","test post api",""
"","1731","test get api","","2026-09-18","passed","2026-09-18","","Demo API","test get api",""
"","374","search ""CMC"" in google","","2026-09-18","broken","2026-09-18","","test google search outline","search ""CMC"" in google",""
"","364","search ""fsoft"" in google","","2026-09-18","broken","2026-09-18","","test google search outline","search ""fsoft"" in google",""
"","1173","search ""review cong ty"" in google","","2026-09-18","broken","2026-09-18","","test google search outline","search ""review cong ty"" in google",""
"","376","search youtube in google","","2026-09-18","broken","2026-09-18","","test google search","search youtube in google",""
