"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","429","search youtube in google","","Thu Jul 17 15:18:58 GMT 2025","broken","Thu Jul 17 15:18:58 GMT 2025","","test google search","search youtube in google",""
"","419","search ""fsoft"" in google","","Thu Jul 17 15:18:59 GMT 2025","broken","Thu Jul 17 15:19:00 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","566","Radio ""Impressive"" Button","","Thu Jul 17 15:18:57 GMT 2025","broken","Thu Jul 17 15:18:58 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","1969","test get api","","Thu Jul 17 15:18:53 GMT 2025","passed","Thu Jul 17 15:18:55 GMT 2025","","Demo API","test get api",""
"","420","search ""CMC"" in google","","Thu Jul 17 15:19:00 GMT 2025","broken","Thu Jul 17 15:19:00 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","2125","Radio ""Yes"" Button","","Thu Jul 17 15:18:55 GMT 2025","broken","Thu Jul 17 15:18:57 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","424","search ""CMC"" in google","","Thu Jul 17 15:18:59 GMT 2025","broken","Thu Jul 17 15:18:59 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","368","search ""review cong ty"" in google","","Thu Jul 17 15:19:01 GMT 2025","broken","Thu Jul 17 15:19:01 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","340","test post api","","Thu Jul 17 15:18:55 GMT 2025","failed","Thu Jul 17 15:18:55 GMT 2025","","Demo API","test post api",""
"","376","search ""review cong ty"" in google","","Thu Jul 17 15:19:00 GMT 2025","broken","Thu Jul 17 15:19:00 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","371","search ""fsoft"" in google","","Thu Jul 17 15:19:00 GMT 2025","broken","Thu Jul 17 15:19:01 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","427","search facebook in google","","Thu Jul 17 15:18:58 GMT 2025","broken","Thu Jul 17 15:18:59 GMT 2025","","test google search","search facebook in google",""
