"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 15:14:22 GMT 2024","Fri Sep 13 15:14:24 GMT 2024","1941","","Demo API","","test get api","","test get api",""
"broken","Fri Sep 13 15:14:31 GMT 2024","Fri Sep 13 15:14:32 GMT 2024","395","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Sep 13 15:14:31 GMT 2024","Fri Sep 13 15:14:31 GMT 2024","376","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Sep 13 15:14:24 GMT 2024","Fri Sep 13 15:14:31 GMT 2024","6182","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Sep 13 15:14:31 GMT 2024","Fri Sep 13 15:14:31 GMT 2024","395","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Sep 13 15:14:33 GMT 2024","Fri Sep 13 15:14:33 GMT 2024","316","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Sep 13 15:14:32 GMT 2024","Fri Sep 13 15:14:33 GMT 2024","317","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Sep 13 15:14:32 GMT 2024","Fri Sep 13 15:14:32 GMT 2024","321","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Sep 13 15:14:32 GMT 2024","Fri Sep 13 15:14:32 GMT 2024","317","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Fri Sep 13 15:14:24 GMT 2024","Fri Sep 13 15:14:24 GMT 2024","408","","Demo API","","test post api","","test post api",""
"broken","Fri Sep 13 15:14:33 GMT 2024","Fri Sep 13 15:14:33 GMT 2024","317","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Sep 13 15:14:33 GMT 2024","Fri Sep 13 15:14:34 GMT 2024","315","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
