"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Aug 28 15:13:53 GMT 2024","Wed Aug 28 15:13:54 GMT 2024","268","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Aug 28 15:13:50 GMT 2024","Wed Aug 28 15:13:52 GMT 2024","2221","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Aug 28 15:13:52 GMT 2024","Wed Aug 28 15:13:52 GMT 2024","345","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed Aug 28 15:13:52 GMT 2024","Wed Aug 28 15:13:53 GMT 2024","218","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Aug 28 15:13:54 GMT 2024","Wed Aug 28 15:13:54 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed Aug 28 15:13:47 GMT 2024","Wed Aug 28 15:13:49 GMT 2024","2028","","Demo API","","test get api","","test get api",""
"broken","Wed Aug 28 15:13:53 GMT 2024","Wed Aug 28 15:13:53 GMT 2024","273","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Wed Aug 28 15:13:49 GMT 2024","Wed Aug 28 15:13:50 GMT 2024","522","","Demo API","","test post api","","test post api",""
"broken","Wed Aug 28 15:13:54 GMT 2024","Wed Aug 28 15:13:54 GMT 2024","219","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Aug 28 15:13:53 GMT 2024","Wed Aug 28 15:13:53 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Aug 28 15:13:52 GMT 2024","Wed Aug 28 15:13:52 GMT 2024","271","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Aug 28 15:13:54 GMT 2024","Wed Aug 28 15:13:54 GMT 2024","216","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
