"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","319","search ""CMC"" in google","","Thu Nov 21 15:15:52 GMT 2024","broken","Thu Nov 21 15:15:52 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","319","search ""fsoft"" in google","","Thu Nov 21 15:15:52 GMT 2024","broken","Thu Nov 21 15:15:52 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","1788","test get api","","Thu Nov 21 15:15:32 GMT 2024","passed","Thu Nov 21 15:15:34 GMT 2024","","Demo API","test get api",""
"","320","search youtube in google","","Thu Nov 21 15:15:51 GMT 2024","broken","Thu Nov 21 15:15:51 GMT 2024","","test google search","search youtube in google",""
"","337","search ""review cong ty"" in google","","Thu Nov 21 15:15:52 GMT 2024","broken","Thu Nov 21 15:15:53 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""fsoft"" in google","","Thu Nov 21 15:15:53 GMT 2024","broken","Thu Nov 21 15:15:53 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","16207","Radio ""Yes"" Button","","Thu Nov 21 15:15:34 GMT 2024","broken","Thu Nov 21 15:15:50 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","267","test post api","","Thu Nov 21 15:15:34 GMT 2024","passed","Thu Nov 21 15:15:34 GMT 2024","","Demo API","test post api",""
"","315","search ""review cong ty"" in google","","Thu Nov 21 15:15:53 GMT 2024","broken","Thu Nov 21 15:15:54 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","317","search ""CMC"" in google","","Thu Nov 21 15:15:53 GMT 2024","broken","Thu Nov 21 15:15:53 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","520","search facebook in google","","Thu Nov 21 15:15:51 GMT 2024","broken","Thu Nov 21 15:15:52 GMT 2024","","test google search","search facebook in google",""
"","619","Radio ""Impressive"" Button","","Thu Nov 21 15:15:50 GMT 2024","broken","Thu Nov 21 15:15:51 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
