"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jan 25 08:15:14 GMT 2024","Thu Jan 25 08:15:14 GMT 2024","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Jan 25 08:15:09 GMT 2024","Thu Jan 25 08:15:10 GMT 2024","1941","","Demo API","","test get api","","test get api",""
"broken","Thu Jan 25 08:15:11 GMT 2024","Thu Jan 25 08:15:13 GMT 2024","1842","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Jan 25 08:15:15 GMT 2024","Thu Jan 25 08:15:15 GMT 2024","266","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Jan 25 08:15:15 GMT 2024","Thu Jan 25 08:15:15 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Jan 25 08:15:13 GMT 2024","Thu Jan 25 08:15:13 GMT 2024","270","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Jan 25 08:15:15 GMT 2024","Thu Jan 25 08:15:15 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Thu Jan 25 08:15:11 GMT 2024","Thu Jan 25 08:15:11 GMT 2024","416","","Demo API","","test post api","","test post api",""
"broken","Thu Jan 25 08:15:14 GMT 2024","Thu Jan 25 08:15:15 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Jan 25 08:15:13 GMT 2024","Thu Jan 25 08:15:13 GMT 2024","348","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Jan 25 08:15:13 GMT 2024","Thu Jan 25 08:15:14 GMT 2024","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Thu Jan 25 08:15:14 GMT 2024","Thu Jan 25 08:15:14 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
