"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 28 08:13:40 GMT 2024","Thu Mar 28 08:13:41 GMT 2024","270","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Thu Mar 28 08:13:36 GMT 2024","Thu Mar 28 08:13:37 GMT 2024","1665","","Demo API","","test get api","","test get api",""
"broken","Thu Mar 28 08:13:39 GMT 2024","Thu Mar 28 08:13:40 GMT 2024","388","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Mar 28 08:13:41 GMT 2024","Thu Mar 28 08:13:42 GMT 2024","218","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Mar 28 08:13:40 GMT 2024","Thu Mar 28 08:13:40 GMT 2024","269","","test google search","","search youtube in google","","search youtube in google",""
"broken","Thu Mar 28 08:13:38 GMT 2024","Thu Mar 28 08:13:39 GMT 2024","1807","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Thu Mar 28 08:13:37 GMT 2024","Thu Mar 28 08:13:38 GMT 2024","317","","Demo API","","test post api","","test post api",""
"broken","Thu Mar 28 08:13:42 GMT 2024","Thu Mar 28 08:13:42 GMT 2024","216","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Mar 28 08:13:41 GMT 2024","Thu Mar 28 08:13:41 GMT 2024","223","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Mar 28 08:13:41 GMT 2024","Thu Mar 28 08:13:41 GMT 2024","214","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Mar 28 08:13:41 GMT 2024","Thu Mar 28 08:13:41 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Mar 28 08:13:40 GMT 2024","Thu Mar 28 08:13:40 GMT 2024","265","","test google search","","search facebook in google","","search facebook in google",""
