"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","366","search ""fsoft"" in google","","Mon Apr 28 08:57:31 GMT 2025","broken","Mon Apr 28 08:57:31 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","446","Radio ""Impressive"" Button","","Mon Apr 28 08:57:29 GMT 2025","broken","Mon Apr 28 08:57:30 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","318","search facebook in google","","Mon Apr 28 08:57:30 GMT 2025","broken","Mon Apr 28 08:57:30 GMT 2025","","test google search","search facebook in google",""
"","1662","test get api","","Mon Apr 28 08:57:16 GMT 2025","passed","Mon Apr 28 08:57:18 GMT 2025","","Demo API","test get api",""
"","319","search ""fsoft"" in google","","Mon Apr 28 08:57:32 GMT 2025","broken","Mon Apr 28 08:57:32 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","315","search ""CMC"" in google","","Mon Apr 28 08:57:31 GMT 2025","broken","Mon Apr 28 08:57:32 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","370","search youtube in google","","Mon Apr 28 08:57:30 GMT 2025","broken","Mon Apr 28 08:57:30 GMT 2025","","test google search","search youtube in google",""
"","319","search ""CMC"" in google","","Mon Apr 28 08:57:30 GMT 2025","broken","Mon Apr 28 08:57:31 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","256","test post api","","Mon Apr 28 08:57:18 GMT 2025","failed","Mon Apr 28 08:57:18 GMT 2025","","Demo API","test post api",""
"","10783","Radio ""Yes"" Button","","Mon Apr 28 08:57:18 GMT 2025","broken","Mon Apr 28 08:57:29 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","318","search ""review cong ty"" in google","","Mon Apr 28 08:57:31 GMT 2025","broken","Mon Apr 28 08:57:31 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","315","search ""review cong ty"" in google","","Mon Apr 28 08:57:32 GMT 2025","broken","Mon Apr 28 08:57:32 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
