"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","253","test post api","","Tue Jan 07 08:18:19 GMT 2025","passed","Tue Jan 07 08:18:19 GMT 2025","","Demo API","test post api",""
"","271","search facebook in google","","Tue Jan 07 08:18:22 GMT 2025","broken","Tue Jan 07 08:18:22 GMT 2025","","test google search","search facebook in google",""
"","269","search ""review cong ty"" in google","","Tue Jan 07 08:18:23 GMT 2025","broken","Tue Jan 07 08:18:23 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","270","search ""CMC"" in google","","Tue Jan 07 08:18:22 GMT 2025","broken","Tue Jan 07 08:18:23 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","2073","Radio ""Yes"" Button","","Tue Jan 07 08:18:19 GMT 2025","broken","Tue Jan 07 08:18:21 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","1740","test get api","","Tue Jan 07 08:18:17 GMT 2025","passed","Tue Jan 07 08:18:19 GMT 2025","","Demo API","test get api",""
"","266","search ""review cong ty"" in google","","Tue Jan 07 08:18:24 GMT 2025","broken","Tue Jan 07 08:18:24 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","324","search youtube in google","","Tue Jan 07 08:18:22 GMT 2025","broken","Tue Jan 07 08:18:22 GMT 2025","","test google search","search youtube in google",""
"","316","search ""fsoft"" in google","","Tue Jan 07 08:18:24 GMT 2025","broken","Tue Jan 07 08:18:24 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","397","Radio ""Impressive"" Button","","Tue Jan 07 08:18:21 GMT 2025","broken","Tue Jan 07 08:18:22 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","268","search ""CMC"" in google","","Tue Jan 07 08:18:23 GMT 2025","broken","Tue Jan 07 08:18:24 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","265","search ""fsoft"" in google","","Tue Jan 07 08:18:23 GMT 2025","broken","Tue Jan 07 08:18:23 GMT 2025","","test google search outline","search ""fsoft"" in google",""
