"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 02 15:11:07 GMT 2023","Fri Jun 02 15:11:07 GMT 2023","290","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Jun 02 15:11:04 GMT 2023","Fri Jun 02 15:11:06 GMT 2023","2338","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Fri Jun 02 15:11:01 GMT 2023","Fri Jun 02 15:11:04 GMT 2023","2254","","Demo API","","test get api","","test get api",""
"broken","Fri Jun 02 15:11:08 GMT 2023","Fri Jun 02 15:11:08 GMT 2023","225","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jun 02 15:11:08 GMT 2023","Fri Jun 02 15:11:08 GMT 2023","285","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Jun 02 15:11:04 GMT 2023","Fri Jun 02 15:11:04 GMT 2023","288","","Demo API","","test post api","","test post api",""
"broken","Fri Jun 02 15:11:07 GMT 2023","Fri Jun 02 15:11:08 GMT 2023","228","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jun 02 15:11:08 GMT 2023","Fri Jun 02 15:11:09 GMT 2023","227","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Jun 02 15:11:07 GMT 2023","Fri Jun 02 15:11:07 GMT 2023","259","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Jun 02 15:11:07 GMT 2023","Fri Jun 02 15:11:07 GMT 2023","228","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jun 02 15:11:08 GMT 2023","Fri Jun 02 15:11:08 GMT 2023","229","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jun 02 15:11:06 GMT 2023","Fri Jun 02 15:11:07 GMT 2023","325","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
