"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","318","search ""review cong ty"" in google","","Thu May 07 10:21:05 UTC 2026","broken","Thu May 07 10:21:06 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","320","search ""review cong ty"" in google","","Thu May 07 10:21:06 UTC 2026","broken","Thu May 07 10:21:07 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","381","test post api","","Thu May 07 10:21:01 UTC 2026","failed","Thu May 07 10:21:01 UTC 2026","","Demo API","test post api",""
"","320","search facebook in google","","Thu May 07 10:21:04 UTC 2026","broken","Thu May 07 10:21:05 UTC 2026","","test google search","search facebook in google",""
"","317","search ""fsoft"" in google","","Thu May 07 10:21:05 UTC 2026","broken","Thu May 07 10:21:05 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","319","search ""CMC"" in google","","Thu May 07 10:21:05 UTC 2026","broken","Thu May 07 10:21:05 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","318","search ""CMC"" in google","","Thu May 07 10:21:06 UTC 2026","broken","Thu May 07 10:21:06 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","404","Radio ""Impressive"" Button","","Thu May 07 10:21:04 UTC 2026","broken","Thu May 07 10:21:04 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","315","search ""fsoft"" in google","","Thu May 07 10:21:06 UTC 2026","broken","Thu May 07 10:21:06 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","2115","Radio ""Yes"" Button","","Thu May 07 10:21:02 UTC 2026","broken","Thu May 07 10:21:04 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","2007","test get api","","Thu May 07 10:20:59 UTC 2026","passed","Thu May 07 10:21:01 UTC 2026","","Demo API","test get api",""
"","324","search youtube in google","","Thu May 07 10:21:04 UTC 2026","broken","Thu May 07 10:21:04 UTC 2026","","test google search","search youtube in google",""
