"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 08:15:55 GMT 2023","Mon Jul 31 08:16:00 GMT 2023","4639","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Mon Jul 31 08:15:40 GMT 2023","Mon Jul 31 08:15:45 GMT 2023","5274","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Mon Jul 31 08:15:09 GMT 2023","Mon Jul 31 08:15:11 GMT 2023","2483","","Demo API","","test get api","","test get api",""
"passed","Mon Jul 31 08:15:34 GMT 2023","Mon Jul 31 08:15:40 GMT 2023","5076","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Mon Jul 31 08:15:29 GMT 2023","Mon Jul 31 08:15:34 GMT 2023","5747","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Mon Jul 31 08:15:18 GMT 2023","Mon Jul 31 08:15:23 GMT 2023","5186","","test google search","","search youtube in google","","search youtube in google",""
"passed","Mon Jul 31 08:15:11 GMT 2023","Mon Jul 31 08:15:11 GMT 2023","310","","Demo API","","test post api","","test post api",""
"passed","Mon Jul 31 08:15:23 GMT 2023","Mon Jul 31 08:15:29 GMT 2023","5294","","test google search","","search facebook in google","","search facebook in google",""
"passed","Mon Jul 31 08:15:11 GMT 2023","Mon Jul 31 08:15:17 GMT 2023","5627","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"passed","Mon Jul 31 08:15:17 GMT 2023","Mon Jul 31 08:15:18 GMT 2023","1105","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Mon Jul 31 08:15:45 GMT 2023","Mon Jul 31 08:15:50 GMT 2023","5223","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Mon Jul 31 08:15:50 GMT 2023","Mon Jul 31 08:15:55 GMT 2023","4883","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
