"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","316","search ""fsoft"" in google","","Fri Sep 19 08:20:37 UTC 2025","broken","Fri Sep 19 08:20:37 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","274","search ""CMC"" in google","","Fri Sep 19 08:20:37 UTC 2025","broken","Fri Sep 19 08:20:37 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","273","search youtube in google","","Fri Sep 19 08:20:35 UTC 2025","broken","Fri Sep 19 08:20:36 UTC 2025","","test google search","search youtube in google",""
"","268","search ""review cong ty"" in google","","Fri Sep 19 08:20:37 UTC 2025","broken","Fri Sep 19 08:20:37 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","1890","test get api","","Fri Sep 19 08:20:25 UTC 2025","passed","Fri Sep 19 08:20:27 UTC 2025","","Demo API","test get api",""
"","7341","Radio ""Yes"" Button","","Fri Sep 19 08:20:28 UTC 2025","broken","Fri Sep 19 08:20:35 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","448","Radio ""Impressive"" Button","","Fri Sep 19 08:20:35 UTC 2025","broken","Fri Sep 19 08:20:35 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","271","search ""CMC"" in google","","Fri Sep 19 08:20:36 UTC 2025","broken","Fri Sep 19 08:20:36 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","452","test post api","","Fri Sep 19 08:20:27 UTC 2025","failed","Fri Sep 19 08:20:28 UTC 2025","","Demo API","test post api",""
"","265","search ""review cong ty"" in google","","Fri Sep 19 08:20:37 UTC 2025","broken","Fri Sep 19 08:20:38 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","272","search ""fsoft"" in google","","Fri Sep 19 08:20:36 UTC 2025","broken","Fri Sep 19 08:20:37 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","329","search facebook in google","","Fri Sep 19 08:20:36 UTC 2025","broken","Fri Sep 19 08:20:36 UTC 2025","","test google search","search facebook in google",""
