"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7136","Radio ""Yes"" Button","","Wed Dec 17 15:19:44 UTC 2025","broken","Wed Dec 17 15:19:51 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","267","search ""fsoft"" in google","","Wed Dec 17 15:19:53 UTC 2025","broken","Wed Dec 17 15:19:53 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","268","search ""CMC"" in google","","Wed Dec 17 15:19:53 UTC 2025","broken","Wed Dec 17 15:19:54 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","266","search ""review cong ty"" in google","","Wed Dec 17 15:19:53 UTC 2025","broken","Wed Dec 17 15:19:53 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","388","Radio ""Impressive"" Button","","Wed Dec 17 15:19:51 UTC 2025","broken","Wed Dec 17 15:19:52 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","265","search ""review cong ty"" in google","","Wed Dec 17 15:19:54 UTC 2025","broken","Wed Dec 17 15:19:54 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","268","search ""fsoft"" in google","","Wed Dec 17 15:19:54 UTC 2025","broken","Wed Dec 17 15:19:54 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","267","search facebook in google","","Wed Dec 17 15:19:52 UTC 2025","broken","Wed Dec 17 15:19:52 UTC 2025","","test google search","search facebook in google",""
"","1983","test get api","","Wed Dec 17 15:19:42 UTC 2025","passed","Wed Dec 17 15:19:44 UTC 2025","","Demo API","test get api",""
"","357","search ""CMC"" in google","","Wed Dec 17 15:19:52 UTC 2025","broken","Wed Dec 17 15:19:53 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","154","test post api","","Wed Dec 17 15:19:44 UTC 2025","failed","Wed Dec 17 15:19:44 UTC 2025","","Demo API","test post api",""
"","272","search youtube in google","","Wed Dec 17 15:19:52 UTC 2025","broken","Wed Dec 17 15:19:52 UTC 2025","","test google search","search youtube in google",""
