"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 03 08:14:34 GMT 2023","Tue Oct 03 08:14:36 GMT 2023","2483","","Demo API","","test get api","","test get api",""
"broken","Tue Oct 03 08:14:44 GMT 2023","Tue Oct 03 08:14:45 GMT 2023","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 03 08:14:45 GMT 2023","Tue Oct 03 08:14:45 GMT 2023","272","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Oct 03 08:14:45 GMT 2023","Tue Oct 03 08:14:46 GMT 2023","231","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 03 08:14:45 GMT 2023","Tue Oct 03 08:14:45 GMT 2023","294","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Oct 03 08:14:37 GMT 2023","Tue Oct 03 08:14:43 GMT 2023","6651","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Oct 03 08:14:44 GMT 2023","Tue Oct 03 08:14:44 GMT 2023","303","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Oct 03 08:14:44 GMT 2023","Tue Oct 03 08:14:44 GMT 2023","288","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Oct 03 08:14:45 GMT 2023","Tue Oct 03 08:14:45 GMT 2023","224","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Tue Oct 03 08:14:36 GMT 2023","Tue Oct 03 08:14:37 GMT 2023","449","","Demo API","","test post api","","test post api",""
"broken","Tue Oct 03 08:14:46 GMT 2023","Tue Oct 03 08:14:46 GMT 2023","277","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Oct 03 08:14:43 GMT 2023","Tue Oct 03 08:14:44 GMT 2023","401","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
