"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 29 15:11:26 GMT 2023","Fri Sep 29 15:11:29 GMT 2023","2108","","Demo API","","test get api","","test get api",""
"broken","Fri Sep 29 15:11:33 GMT 2023","Fri Sep 29 15:11:33 GMT 2023","269","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Sep 29 15:11:29 GMT 2023","Fri Sep 29 15:11:29 GMT 2023","285","","Demo API","","test post api","","test post api",""
"broken","Fri Sep 29 15:11:31 GMT 2023","Fri Sep 29 15:11:32 GMT 2023","394","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Sep 29 15:11:34 GMT 2023","Fri Sep 29 15:11:34 GMT 2023","269","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Sep 29 15:11:32 GMT 2023","Fri Sep 29 15:11:32 GMT 2023","280","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Sep 29 15:11:33 GMT 2023","Fri Sep 29 15:11:34 GMT 2023","276","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Sep 29 15:11:32 GMT 2023","Fri Sep 29 15:11:32 GMT 2023","263","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Sep 29 15:11:32 GMT 2023","Fri Sep 29 15:11:33 GMT 2023","275","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Sep 29 15:11:33 GMT 2023","Fri Sep 29 15:11:33 GMT 2023","268","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Sep 29 15:11:29 GMT 2023","Fri Sep 29 15:11:31 GMT 2023","2252","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Sep 29 15:11:33 GMT 2023","Fri Sep 29 15:11:33 GMT 2023","280","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
