"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","333","search ""review cong ty"" in google","","Fri Dec 06 15:15:33 GMT 2024","broken","Fri Dec 06 15:15:33 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","2099","Radio ""Yes"" Button","","Fri Dec 06 15:15:29 GMT 2024","broken","Fri Dec 06 15:15:31 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","269","search ""fsoft"" in google","","Fri Dec 06 15:15:32 GMT 2024","broken","Fri Dec 06 15:15:33 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","398","Radio ""Impressive"" Button","","Fri Dec 06 15:15:31 GMT 2024","broken","Fri Dec 06 15:15:31 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","320","search ""CMC"" in google","","Fri Dec 06 15:15:32 GMT 2024","broken","Fri Dec 06 15:15:32 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","270","test post api","","Fri Dec 06 15:15:29 GMT 2024","passed","Fri Dec 06 15:15:29 GMT 2024","","Demo API","test post api",""
"","321","search youtube in google","","Fri Dec 06 15:15:32 GMT 2024","broken","Fri Dec 06 15:15:32 GMT 2024","","test google search","search youtube in google",""
"","315","search ""CMC"" in google","","Fri Dec 06 15:15:33 GMT 2024","broken","Fri Dec 06 15:15:33 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","313","search ""fsoft"" in google","","Fri Dec 06 15:15:33 GMT 2024","broken","Fri Dec 06 15:15:34 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","318","search facebook in google","","Fri Dec 06 15:15:32 GMT 2024","broken","Fri Dec 06 15:15:32 GMT 2024","","test google search","search facebook in google",""
"","313","search ""review cong ty"" in google","","Fri Dec 06 15:15:34 GMT 2024","broken","Fri Dec 06 15:15:34 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","1793","test get api","","Fri Dec 06 15:15:27 GMT 2024","passed","Fri Dec 06 15:15:29 GMT 2024","","Demo API","test get api",""
