"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 22 15:11:13 GMT 2023","Fri Dec 22 15:11:20 GMT 2023","6933","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Dec 22 15:11:22 GMT 2023","Fri Dec 22 15:11:22 GMT 2023","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Dec 22 15:11:20 GMT 2023","Fri Dec 22 15:11:20 GMT 2023","348","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Dec 22 15:11:21 GMT 2023","Fri Dec 22 15:11:22 GMT 2023","316","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Dec 22 15:11:20 GMT 2023","Fri Dec 22 15:11:21 GMT 2023","274","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Dec 22 15:11:22 GMT 2023","Fri Dec 22 15:11:22 GMT 2023","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Dec 22 15:11:21 GMT 2023","Fri Dec 22 15:11:21 GMT 2023","268","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Dec 22 15:11:22 GMT 2023","Fri Dec 22 15:11:22 GMT 2023","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Dec 22 15:11:13 GMT 2023","Fri Dec 22 15:11:13 GMT 2023","280","","Demo API","","test post api","","test post api",""
"passed","Fri Dec 22 15:11:11 GMT 2023","Fri Dec 22 15:11:13 GMT 2023","1735","","Demo API","","test get api","","test get api",""
"broken","Fri Dec 22 15:11:22 GMT 2023","Fri Dec 22 15:11:23 GMT 2023","264","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Dec 22 15:11:21 GMT 2023","Fri Dec 22 15:11:21 GMT 2023","273","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
