"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","search facebook in google","","Fri Jul 18 15:17:26 GMT 2025","broken","Fri Jul 18 15:17:26 GMT 2025","","test google search","search facebook in google",""
"","324","test post api","","Fri Jul 18 15:17:16 GMT 2025","failed","Fri Jul 18 15:17:16 GMT 2025","","Demo API","test post api",""
"","365","search ""fsoft"" in google","","Fri Jul 18 15:17:26 GMT 2025","broken","Fri Jul 18 15:17:27 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","325","search youtube in google","","Fri Jul 18 15:17:25 GMT 2025","broken","Fri Jul 18 15:17:26 GMT 2025","","test google search","search youtube in google",""
"","1700","test get api","","Fri Jul 18 15:17:14 GMT 2025","passed","Fri Jul 18 15:17:16 GMT 2025","","Demo API","test get api",""
"","315","search ""review cong ty"" in google","","Fri Jul 18 15:17:28 GMT 2025","broken","Fri Jul 18 15:17:28 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","327","search ""CMC"" in google","","Fri Jul 18 15:17:26 GMT 2025","broken","Fri Jul 18 15:17:26 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","319","search ""review cong ty"" in google","","Fri Jul 18 15:17:27 GMT 2025","broken","Fri Jul 18 15:17:27 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""CMC"" in google","","Fri Jul 18 15:17:27 GMT 2025","broken","Fri Jul 18 15:17:27 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","325","search ""fsoft"" in google","","Fri Jul 18 15:17:27 GMT 2025","broken","Fri Jul 18 15:17:28 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","8596","Radio ""Yes"" Button","","Fri Jul 18 15:17:16 GMT 2025","broken","Fri Jul 18 15:17:25 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","450","Radio ""Impressive"" Button","","Fri Jul 18 15:17:25 GMT 2025","broken","Fri Jul 18 15:17:25 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
