"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed May 31 08:14:13 GMT 2023","Wed May 31 08:14:13 GMT 2023","210","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"passed","Wed May 31 08:13:50 GMT 2023","Wed May 31 08:13:52 GMT 2023","2127","","Demo API","","test get api","","test get api",""
"broken","Wed May 31 08:14:14 GMT 2023","Wed May 31 08:14:14 GMT 2023","211","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed May 31 08:14:14 GMT 2023","Wed May 31 08:14:14 GMT 2023","238","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed May 31 08:14:13 GMT 2023","Wed May 31 08:14:13 GMT 2023","251","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed May 31 08:13:54 GMT 2023","Wed May 31 08:14:12 GMT 2023","18079","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed May 31 08:14:12 GMT 2023","Wed May 31 08:14:12 GMT 2023","469","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Wed May 31 08:14:13 GMT 2023","Wed May 31 08:14:14 GMT 2023","315","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed May 31 08:14:12 GMT 2023","Wed May 31 08:14:13 GMT 2023","251","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed May 31 08:14:14 GMT 2023","Wed May 31 08:14:14 GMT 2023","222","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed May 31 08:14:13 GMT 2023","Wed May 31 08:14:13 GMT 2023","223","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Wed May 31 08:13:52 GMT 2023","Wed May 31 08:13:54 GMT 2023","1977","","Demo API","","test post api","","test post api",""
