"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","451","Radio ""Impressive"" Button","","Fri Jan 10 15:13:52 GMT 2025","broken","Fri Jan 10 15:13:52 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","316","search ""CMC"" in google","","Fri Jan 10 15:13:54 GMT 2025","broken","Fri Jan 10 15:13:54 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","307","test post api","","Fri Jan 10 15:13:46 GMT 2025","passed","Fri Jan 10 15:13:47 GMT 2025","","Demo API","test post api",""
"","373","search youtube in google","","Fri Jan 10 15:13:52 GMT 2025","broken","Fri Jan 10 15:13:53 GMT 2025","","test google search","search youtube in google",""
"","1821","test get api","","Fri Jan 10 15:13:44 GMT 2025","passed","Fri Jan 10 15:13:46 GMT 2025","","Demo API","test get api",""
"","320","search ""fsoft"" in google","","Fri Jan 10 15:13:53 GMT 2025","broken","Fri Jan 10 15:13:54 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","323","search facebook in google","","Fri Jan 10 15:13:53 GMT 2025","broken","Fri Jan 10 15:13:53 GMT 2025","","test google search","search facebook in google",""
"","321","search ""fsoft"" in google","","Fri Jan 10 15:13:54 GMT 2025","broken","Fri Jan 10 15:13:55 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","318","search ""review cong ty"" in google","","Fri Jan 10 15:13:54 GMT 2025","broken","Fri Jan 10 15:13:54 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","5290","Radio ""Yes"" Button","","Fri Jan 10 15:13:47 GMT 2025","broken","Fri Jan 10 15:13:52 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","316","search ""review cong ty"" in google","","Fri Jan 10 15:13:55 GMT 2025","broken","Fri Jan 10 15:13:55 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","325","search ""CMC"" in google","","Fri Jan 10 15:13:53 GMT 2025","broken","Fri Jan 10 15:13:53 GMT 2025","","test google search outline","search ""CMC"" in google",""
