"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","271","search ""review cong ty"" in google","","Thu Dec 18 15:19:46 UTC 2025","broken","Thu Dec 18 15:19:47 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","7394","Radio ""Yes"" Button","","Thu Dec 18 15:19:37 UTC 2025","broken","Thu Dec 18 15:19:44 UTC 2025","","Demo QA site","Radio ""Yes"" Button",""
"","367","search ""CMC"" in google","","Thu Dec 18 15:19:46 UTC 2025","broken","Thu Dec 18 15:19:46 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","125","test post api","","Thu Dec 18 15:19:37 UTC 2025","failed","Thu Dec 18 15:19:37 UTC 2025","","Demo API","test post api",""
"","316","search ""review cong ty"" in google","","Thu Dec 18 15:19:47 UTC 2025","broken","Thu Dec 18 15:19:47 UTC 2025","","test google search outline","search ""review cong ty"" in google",""
"","402","Radio ""Impressive"" Button","","Thu Dec 18 15:19:45 UTC 2025","broken","Thu Dec 18 15:19:45 UTC 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","315","search ""CMC"" in google","","Thu Dec 18 15:19:47 UTC 2025","broken","Thu Dec 18 15:19:47 UTC 2025","","test google search outline","search ""CMC"" in google",""
"","1947","test get api","","Thu Dec 18 15:19:35 UTC 2025","passed","Thu Dec 18 15:19:37 UTC 2025","","Demo API","test get api",""
"","320","search ""fsoft"" in google","","Thu Dec 18 15:19:46 UTC 2025","broken","Thu Dec 18 15:19:46 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","272","search ""fsoft"" in google","","Thu Dec 18 15:19:47 UTC 2025","broken","Thu Dec 18 15:19:47 UTC 2025","","test google search outline","search ""fsoft"" in google",""
"","326","search youtube in google","","Thu Dec 18 15:19:45 UTC 2025","broken","Thu Dec 18 15:19:45 UTC 2025","","test google search","search youtube in google",""
"","318","search facebook in google","","Thu Dec 18 15:19:45 UTC 2025","broken","Thu Dec 18 15:19:46 UTC 2025","","test google search","search facebook in google",""
