"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11057","Radio ""Yes"" Button","","Tue Mar 25 15:16:39 GMT 2025","broken","Tue Mar 25 15:16:50 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","319","search ""review cong ty"" in google","","Tue Mar 25 15:16:52 GMT 2025","broken","Tue Mar 25 15:16:52 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","251","test post api","","Tue Mar 25 15:16:39 GMT 2025","passed","Tue Mar 25 15:16:39 GMT 2025","","Demo API","test post api",""
"","325","search ""CMC"" in google","","Tue Mar 25 15:16:52 GMT 2025","broken","Tue Mar 25 15:16:53 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","320","search ""CMC"" in google","","Tue Mar 25 15:16:51 GMT 2025","broken","Tue Mar 25 15:16:52 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","371","search facebook in google","","Tue Mar 25 15:16:51 GMT 2025","broken","Tue Mar 25 15:16:51 GMT 2025","","test google search","search facebook in google",""
"","320","search ""fsoft"" in google","","Tue Mar 25 15:16:52 GMT 2025","broken","Tue Mar 25 15:16:52 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","1783","test get api","","Tue Mar 25 15:16:37 GMT 2025","passed","Tue Mar 25 15:16:39 GMT 2025","","Demo API","test get api",""
"","321","search ""fsoft"" in google","","Tue Mar 25 15:16:53 GMT 2025","broken","Tue Mar 25 15:16:53 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","316","search ""review cong ty"" in google","","Tue Mar 25 15:16:53 GMT 2025","broken","Tue Mar 25 15:16:53 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","324","search youtube in google","","Tue Mar 25 15:16:51 GMT 2025","broken","Tue Mar 25 15:16:51 GMT 2025","","test google search","search youtube in google",""
"","450","Radio ""Impressive"" Button","","Tue Mar 25 15:16:50 GMT 2025","broken","Tue Mar 25 15:16:51 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
