"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","442","Radio ""Impressive"" Button","","Fri Feb 06 08:37:34 UTC 2026","broken","Fri Feb 06 08:37:35 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","317","search ""CMC"" in google","","Fri Feb 06 08:37:37 UTC 2026","broken","Fri Feb 06 08:37:37 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","8804","Radio ""Yes"" Button","","Fri Feb 06 08:37:26 UTC 2026","broken","Fri Feb 06 08:37:34 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","1692","test get api","","Fri Feb 06 08:37:24 UTC 2026","passed","Fri Feb 06 08:37:25 UTC 2026","","Demo API","test get api",""
"","315","search ""fsoft"" in google","","Fri Feb 06 08:37:37 UTC 2026","broken","Fri Feb 06 08:37:37 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","148","test post api","","Fri Feb 06 08:37:25 UTC 2026","failed","Fri Feb 06 08:37:26 UTC 2026","","Demo API","test post api",""
"","270","search ""review cong ty"" in google","","Fri Feb 06 08:37:37 UTC 2026","broken","Fri Feb 06 08:37:38 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","448","search youtube in google","","Fri Feb 06 08:37:35 UTC 2026","broken","Fri Feb 06 08:37:35 UTC 2026","","test google search","search youtube in google",""
"","272","search ""fsoft"" in google","","Fri Feb 06 08:37:36 UTC 2026","broken","Fri Feb 06 08:37:36 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","322","search ""review cong ty"" in google","","Fri Feb 06 08:37:36 UTC 2026","broken","Fri Feb 06 08:37:37 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","327","search ""CMC"" in google","","Fri Feb 06 08:37:36 UTC 2026","broken","Fri Feb 06 08:37:36 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","324","search facebook in google","","Fri Feb 06 08:37:35 UTC 2026","broken","Fri Feb 06 08:37:36 UTC 2026","","test google search","search facebook in google",""
