"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10089","Radio ""Yes"" Button","","Mon Mar 02 08:39:35 UTC 2026","broken","Mon Mar 02 08:39:45 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","444","Radio ""Impressive"" Button","","Mon Mar 02 08:39:45 UTC 2026","broken","Mon Mar 02 08:39:45 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","1221","search facebook in google","","Mon Mar 02 08:39:46 UTC 2026","broken","Mon Mar 02 08:39:47 UTC 2026","","test google search","search facebook in google",""
"","122","test post api","","Mon Mar 02 08:39:35 UTC 2026","failed","Mon Mar 02 08:39:35 UTC 2026","","Demo API","test post api",""
"","316","search ""CMC"" in google","","Mon Mar 02 08:39:48 UTC 2026","broken","Mon Mar 02 08:39:49 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","316","search ""fsoft"" in google","","Mon Mar 02 08:39:49 UTC 2026","broken","Mon Mar 02 08:39:49 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","316","search ""review cong ty"" in google","","Mon Mar 02 08:39:48 UTC 2026","broken","Mon Mar 02 08:39:48 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","1940","test get api","","Mon Mar 02 08:39:33 UTC 2026","passed","Mon Mar 02 08:39:35 UTC 2026","","Demo API","test get api",""
"","374","search ""CMC"" in google","","Mon Mar 02 08:39:47 UTC 2026","broken","Mon Mar 02 08:39:47 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","317","search ""review cong ty"" in google","","Mon Mar 02 08:39:49 UTC 2026","broken","Mon Mar 02 08:39:49 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","418","search ""fsoft"" in google","","Mon Mar 02 08:39:47 UTC 2026","broken","Mon Mar 02 08:39:48 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","482","search youtube in google","","Mon Mar 02 08:39:45 UTC 2026","broken","Mon Mar 02 08:39:46 UTC 2026","","test google search","search youtube in google",""
