"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","323","search ""fsoft"" in google","","Mon Jul 14 08:25:18 GMT 2025","broken","Mon Jul 14 08:25:19 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","375","search youtube in google","","Mon Jul 14 08:25:16 GMT 2025","broken","Mon Jul 14 08:25:17 GMT 2025","","test google search","search youtube in google",""
"","441","Radio ""Impressive"" Button","","Mon Jul 14 08:25:16 GMT 2025","broken","Mon Jul 14 08:25:16 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","323","search ""fsoft"" in google","","Mon Jul 14 08:25:17 GMT 2025","broken","Mon Jul 14 08:25:18 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","318","search ""review cong ty"" in google","","Mon Jul 14 08:25:18 GMT 2025","broken","Mon Jul 14 08:25:18 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""CMC"" in google","","Mon Jul 14 08:25:18 GMT 2025","broken","Mon Jul 14 08:25:18 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","329","search ""CMC"" in google","","Mon Jul 14 08:25:17 GMT 2025","broken","Mon Jul 14 08:25:17 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","22735","Radio ""Yes"" Button","","Mon Jul 14 08:24:53 GMT 2025","broken","Mon Jul 14 08:25:16 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","313","search ""review cong ty"" in google","","Mon Jul 14 08:25:19 GMT 2025","broken","Mon Jul 14 08:25:19 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","411","test post api","","Mon Jul 14 08:24:53 GMT 2025","failed","Mon Jul 14 08:24:53 GMT 2025","","Demo API","test post api",""
"","1922","test get api","","Mon Jul 14 08:24:51 GMT 2025","passed","Mon Jul 14 08:24:52 GMT 2025","","Demo API","test get api",""
"","370","search facebook in google","","Mon Jul 14 08:25:17 GMT 2025","broken","Mon Jul 14 08:25:17 GMT 2025","","test google search","search facebook in google",""
