"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","320","search facebook in google","","Tue Mar 18 08:19:59 GMT 2025","broken","Tue Mar 18 08:19:59 GMT 2025","","test google search","search facebook in google",""
"","314","search ""review cong ty"" in google","","Tue Mar 18 08:20:00 GMT 2025","broken","Tue Mar 18 08:20:00 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""fsoft"" in google","","Tue Mar 18 08:20:00 GMT 2025","broken","Tue Mar 18 08:20:00 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","370","search youtube in google","","Tue Mar 18 08:19:59 GMT 2025","broken","Tue Mar 18 08:19:59 GMT 2025","","test google search","search youtube in google",""
"","20833","Radio ""Yes"" Button","","Tue Mar 18 08:19:37 GMT 2025","broken","Tue Mar 18 08:19:58 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","445","Radio ""Impressive"" Button","","Tue Mar 18 08:19:58 GMT 2025","broken","Tue Mar 18 08:19:59 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","315","search ""CMC"" in google","","Tue Mar 18 08:20:00 GMT 2025","broken","Tue Mar 18 08:20:01 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","1752","test get api","","Tue Mar 18 08:19:35 GMT 2025","passed","Tue Mar 18 08:19:37 GMT 2025","","Demo API","test get api",""
"","316","search ""review cong ty"" in google","","Tue Mar 18 08:20:01 GMT 2025","broken","Tue Mar 18 08:20:01 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","245","test post api","","Tue Mar 18 08:19:37 GMT 2025","passed","Tue Mar 18 08:19:37 GMT 2025","","Demo API","test post api",""
"","372","search ""CMC"" in google","","Tue Mar 18 08:19:59 GMT 2025","broken","Tue Mar 18 08:20:00 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","315","search ""fsoft"" in google","","Tue Mar 18 08:20:01 GMT 2025","broken","Tue Mar 18 08:20:01 GMT 2025","","test google search outline","search ""fsoft"" in google",""
