"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","418","search ""fsoft"" in google","","2026-07-23","broken","2026-07-23","","test google search outline","search ""fsoft"" in google",""
"","10869","Radio ""Yes"" Button","","2026-07-23","broken","2026-07-23","","Demo QA site","Radio ""Yes"" Button",""
"","325","search ""review cong ty"" in google","","2026-07-23","broken","2026-07-23","","test google search outline","search ""review cong ty"" in google",""
"","1999","test get api","","2026-07-23","passed","2026-07-23","","Demo API","test get api",""
"","421","search facebook in google","","2026-07-23","broken","2026-07-23","","test google search","search facebook in google",""
"","368","search ""CMC"" in google","","2026-07-23","broken","2026-07-23","","test google search outline","search ""CMC"" in google",""
"","328","search ""fsoft"" in google","","2026-07-23","broken","2026-07-23","","test google search outline","search ""fsoft"" in google",""
"","375","test post api","","2026-07-23","failed","2026-07-23","","Demo API","test post api",""
"","404","Radio ""Impressive"" Button","","2026-07-23","broken","2026-07-23","","Demo QA site","Radio ""Impressive"" Button",""
"","1130","search youtube in google","","2026-07-23","broken","2026-07-23","","test google search","search youtube in google",""
"","372","search ""review cong ty"" in google","","2026-07-23","broken","2026-07-23","","test google search outline","search ""review cong ty"" in google",""
"","372","search ""CMC"" in google","","2026-07-23","broken","2026-07-23","","test google search outline","search ""CMC"" in google",""
