"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 21 15:11:29 GMT 2023","Tue Nov 21 15:11:30 GMT 2023","1759","","Demo API","","test get api","","test get api",""
"broken","Tue Nov 21 15:11:37 GMT 2023","Tue Nov 21 15:11:37 GMT 2023","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Nov 21 15:11:37 GMT 2023","Tue Nov 21 15:11:37 GMT 2023","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Nov 21 15:11:37 GMT 2023","Tue Nov 21 15:11:38 GMT 2023","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Tue Nov 21 15:11:37 GMT 2023","Tue Nov 21 15:11:37 GMT 2023","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Nov 21 15:11:38 GMT 2023","Tue Nov 21 15:11:38 GMT 2023","216","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Tue Nov 21 15:11:36 GMT 2023","Tue Nov 21 15:11:36 GMT 2023","269","","test google search","","search facebook in google","","search facebook in google",""
"broken","Tue Nov 21 15:11:36 GMT 2023","Tue Nov 21 15:11:37 GMT 2023","271","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Tue Nov 21 15:11:31 GMT 2023","Tue Nov 21 15:11:35 GMT 2023","4532","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Tue Nov 21 15:11:36 GMT 2023","Tue Nov 21 15:11:36 GMT 2023","271","","test google search","","search youtube in google","","search youtube in google",""
"broken","Tue Nov 21 15:11:35 GMT 2023","Tue Nov 21 15:11:36 GMT 2023","395","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Tue Nov 21 15:11:30 GMT 2023","Tue Nov 21 15:11:31 GMT 2023","280","","Demo API","","test post api","","test post api",""
