"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Apr 19 08:14:40 GMT 2024","Fri Apr 19 08:14:41 GMT 2024","350","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Apr 19 08:14:41 GMT 2024","Fri Apr 19 08:14:41 GMT 2024","272","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Apr 19 08:14:42 GMT 2024","Fri Apr 19 08:14:42 GMT 2024","264","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Apr 19 08:14:41 GMT 2024","Fri Apr 19 08:14:41 GMT 2024","272","","test google search","","search youtube in google","","search youtube in google",""
"passed","Fri Apr 19 08:14:38 GMT 2024","Fri Apr 19 08:14:38 GMT 2024","309","","Demo API","","test post api","","test post api",""
"broken","Fri Apr 19 08:14:42 GMT 2024","Fri Apr 19 08:14:42 GMT 2024","265","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"passed","Fri Apr 19 08:14:36 GMT 2024","Fri Apr 19 08:14:38 GMT 2024","1672","","Demo API","","test get api","","test get api",""
"broken","Fri Apr 19 08:14:42 GMT 2024","Fri Apr 19 08:14:42 GMT 2024","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Fri Apr 19 08:14:41 GMT 2024","Fri Apr 19 08:14:41 GMT 2024","219","","test google search","","search facebook in google","","search facebook in google",""
"broken","Fri Apr 19 08:14:38 GMT 2024","Fri Apr 19 08:14:40 GMT 2024","1977","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Apr 19 08:14:41 GMT 2024","Fri Apr 19 08:14:42 GMT 2024","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Apr 19 08:14:42 GMT 2024","Fri Apr 19 08:14:43 GMT 2024","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
