"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 23 15:12:53 GMT 2023","Fri Jun 23 15:12:53 GMT 2023","237","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jun 23 15:12:54 GMT 2023","Fri Jun 23 15:12:54 GMT 2023","210","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jun 23 15:12:50 GMT 2023","Fri Jun 23 15:12:52 GMT 2023","2051","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Fri Jun 23 15:12:53 GMT 2023","Fri Jun 23 15:12:53 GMT 2023","295","","test google search","","search facebook in google","","search facebook in google",""
"passed","Fri Jun 23 15:12:47 GMT 2023","Fri Jun 23 15:12:50 GMT 2023","2137","","Demo API","","test get api","","test get api",""
"broken","Fri Jun 23 15:12:54 GMT 2023","Fri Jun 23 15:12:54 GMT 2023","205","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"passed","Fri Jun 23 15:12:50 GMT 2023","Fri Jun 23 15:12:50 GMT 2023","297","","Demo API","","test post api","","test post api",""
"broken","Fri Jun 23 15:12:52 GMT 2023","Fri Jun 23 15:12:53 GMT 2023","233","","test google search","","search youtube in google","","search youtube in google",""
"broken","Fri Jun 23 15:12:52 GMT 2023","Fri Jun 23 15:12:52 GMT 2023","306","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Fri Jun 23 15:12:54 GMT 2023","Fri Jun 23 15:12:54 GMT 2023","216","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Fri Jun 23 15:12:53 GMT 2023","Fri Jun 23 15:12:53 GMT 2023","201","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Fri Jun 23 15:12:53 GMT 2023","Fri Jun 23 15:12:54 GMT 2023","208","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
