"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","446","Radio ""Impressive"" Button","","Fri Apr 25 15:16:10 GMT 2025","broken","Fri Apr 25 15:16:11 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","395","test post api","","Fri Apr 25 15:16:01 GMT 2025","failed","Fri Apr 25 15:16:02 GMT 2025","","Demo API","test post api",""
"","330","search facebook in google","","Fri Apr 25 15:16:11 GMT 2025","broken","Fri Apr 25 15:16:11 GMT 2025","","test google search","search facebook in google",""
"","325","search youtube in google","","Fri Apr 25 15:16:11 GMT 2025","broken","Fri Apr 25 15:16:11 GMT 2025","","test google search","search youtube in google",""
"","321","search ""review cong ty"" in google","","Fri Apr 25 15:16:13 GMT 2025","broken","Fri Apr 25 15:16:13 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","321","search ""CMC"" in google","","Fri Apr 25 15:16:11 GMT 2025","broken","Fri Apr 25 15:16:12 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","315","search ""fsoft"" in google","","Fri Apr 25 15:16:12 GMT 2025","broken","Fri Apr 25 15:16:12 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","315","search ""CMC"" in google","","Fri Apr 25 15:16:12 GMT 2025","broken","Fri Apr 25 15:16:13 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","1955","test get api","","Fri Apr 25 15:15:59 GMT 2025","passed","Fri Apr 25 15:16:01 GMT 2025","","Demo API","test get api",""
"","323","search ""review cong ty"" in google","","Fri Apr 25 15:16:12 GMT 2025","broken","Fri Apr 25 15:16:12 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","8612","Radio ""Yes"" Button","","Fri Apr 25 15:16:02 GMT 2025","broken","Fri Apr 25 15:16:10 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","422","search ""fsoft"" in google","","Fri Apr 25 15:16:13 GMT 2025","broken","Fri Apr 25 15:16:13 GMT 2025","","test google search outline","search ""fsoft"" in google",""
