"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","418","search facebook in google","","Tue Mar 03 08:36:30 UTC 2026","broken","Tue Mar 03 08:36:31 UTC 2026","","test google search","search facebook in google",""
"","419","search ""review cong ty"" in google","","Tue Mar 03 08:36:32 UTC 2026","broken","Tue Mar 03 08:36:32 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","371","search youtube in google","","Tue Mar 03 08:36:30 UTC 2026","broken","Tue Mar 03 08:36:30 UTC 2026","","test google search","search youtube in google",""
"","9142","Radio ""Yes"" Button","","Tue Mar 03 08:36:20 UTC 2026","broken","Tue Mar 03 08:36:30 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","366","search ""fsoft"" in google","","Tue Mar 03 08:36:33 UTC 2026","broken","Tue Mar 03 08:36:33 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","107","test post api","","Tue Mar 03 08:36:20 UTC 2026","failed","Tue Mar 03 08:36:20 UTC 2026","","Demo API","test post api",""
"","317","search ""fsoft"" in google","","Tue Mar 03 08:36:31 UTC 2026","broken","Tue Mar 03 08:36:32 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","318","search ""review cong ty"" in google","","Tue Mar 03 08:36:33 UTC 2026","broken","Tue Mar 03 08:36:34 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","450","Radio ""Impressive"" Button","","Tue Mar 03 08:36:30 UTC 2026","broken","Tue Mar 03 08:36:30 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","1665","test get api","","Tue Mar 03 08:36:19 UTC 2026","passed","Tue Mar 03 08:36:20 UTC 2026","","Demo API","test get api",""
"","869","search ""CMC"" in google","","Tue Mar 03 08:36:32 UTC 2026","broken","Tue Mar 03 08:36:33 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","372","search ""CMC"" in google","","Tue Mar 03 08:36:31 UTC 2026","broken","Tue Mar 03 08:36:31 UTC 2026","","test google search outline","search ""CMC"" in google",""
