"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","319","search ""review cong ty"" in google","","Mon Nov 04 08:19:05 GMT 2024","broken","Mon Nov 04 08:19:05 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","370","search facebook in google","","Mon Nov 04 08:19:04 GMT 2024","broken","Mon Nov 04 08:19:04 GMT 2024","","test google search","search facebook in google",""
"","497","Radio ""Impressive"" Button","","Mon Nov 04 08:19:02 GMT 2024","broken","Mon Nov 04 08:19:03 GMT 2024","","Demo QA site","Radio ""Impressive"" Button",""
"","471","search ""CMC"" in google","","Mon Nov 04 08:19:04 GMT 2024","broken","Mon Nov 04 08:19:05 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","316","search ""review cong ty"" in google","","Mon Nov 04 08:19:06 GMT 2024","broken","Mon Nov 04 08:19:06 GMT 2024","","test google search outline","search ""review cong ty"" in google",""
"","1704","test get api","","Mon Nov 04 08:18:49 GMT 2024","passed","Mon Nov 04 08:18:51 GMT 2024","","Demo API","test get api",""
"","518","search ""fsoft"" in google","","Mon Nov 04 08:19:05 GMT 2024","broken","Mon Nov 04 08:19:05 GMT 2024","","test google search outline","search ""fsoft"" in google",""
"","246","test post api","","Mon Nov 04 08:18:51 GMT 2024","passed","Mon Nov 04 08:18:51 GMT 2024","","Demo API","test post api",""
"","11305","Radio ""Yes"" Button","","Mon Nov 04 08:18:51 GMT 2024","broken","Mon Nov 04 08:19:02 GMT 2024","","Demo QA site","Radio ""Yes"" Button",""
"","874","search youtube in google","","Mon Nov 04 08:19:03 GMT 2024","broken","Mon Nov 04 08:19:04 GMT 2024","","test google search","search youtube in google",""
"","316","search ""CMC"" in google","","Mon Nov 04 08:19:05 GMT 2024","broken","Mon Nov 04 08:19:06 GMT 2024","","test google search outline","search ""CMC"" in google",""
"","317","search ""fsoft"" in google","","Mon Nov 04 08:19:06 GMT 2024","broken","Mon Nov 04 08:19:06 GMT 2024","","test google search outline","search ""fsoft"" in google",""
