"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2402","Radio ""Yes"" Button","","Mon Apr 14 08:20:57 GMT 2025","broken","Mon Apr 14 08:20:59 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","322","search ""fsoft"" in google","","Mon Apr 14 08:21:01 GMT 2025","broken","Mon Apr 14 08:21:01 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","318","search ""review cong ty"" in google","","Mon Apr 14 08:21:01 GMT 2025","broken","Mon Apr 14 08:21:02 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","334","search ""CMC"" in google","","Mon Apr 14 08:21:01 GMT 2025","broken","Mon Apr 14 08:21:01 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","1922","test get api","","Mon Apr 14 08:20:55 GMT 2025","passed","Mon Apr 14 08:20:57 GMT 2025","","Demo API","test get api",""
"","314","search ""CMC"" in google","","Mon Apr 14 08:21:02 GMT 2025","broken","Mon Apr 14 08:21:02 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","324","search ""fsoft"" in google","","Mon Apr 14 08:21:02 GMT 2025","broken","Mon Apr 14 08:21:02 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","372","test post api","","Mon Apr 14 08:20:57 GMT 2025","passed","Mon Apr 14 08:20:57 GMT 2025","","Demo API","test post api",""
"","328","search youtube in google","","Mon Apr 14 08:21:00 GMT 2025","broken","Mon Apr 14 08:21:00 GMT 2025","","test google search","search youtube in google",""
"","367","search facebook in google","","Mon Apr 14 08:21:00 GMT 2025","broken","Mon Apr 14 08:21:01 GMT 2025","","test google search","search facebook in google",""
"","321","search ""review cong ty"" in google","","Mon Apr 14 08:21:02 GMT 2025","broken","Mon Apr 14 08:21:03 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","446","Radio ""Impressive"" Button","","Mon Apr 14 08:20:59 GMT 2025","broken","Mon Apr 14 08:21:00 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
