"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Nov 16 15:12:11 GMT 2023","Thu Nov 16 15:12:12 GMT 2023","352","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Nov 16 15:12:13 GMT 2023","Thu Nov 16 15:12:14 GMT 2023","266","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Nov 16 15:12:12 GMT 2023","Thu Nov 16 15:12:13 GMT 2023","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Nov 16 15:12:13 GMT 2023","Thu Nov 16 15:12:13 GMT 2023","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Nov 16 15:12:12 GMT 2023","Thu Nov 16 15:12:12 GMT 2023","275","","test google search","","search youtube in google","","search youtube in google",""
"passed","Thu Nov 16 15:12:09 GMT 2023","Thu Nov 16 15:12:09 GMT 2023","313","","Demo API","","test post api","","test post api",""
"broken","Thu Nov 16 15:12:09 GMT 2023","Thu Nov 16 15:12:11 GMT 2023","1903","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Nov 16 15:12:12 GMT 2023","Thu Nov 16 15:12:12 GMT 2023","268","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Nov 16 15:12:07 GMT 2023","Thu Nov 16 15:12:09 GMT 2023","1952","","Demo API","","test get api","","test get api",""
"broken","Thu Nov 16 15:12:13 GMT 2023","Thu Nov 16 15:12:13 GMT 2023","265","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Nov 16 15:12:12 GMT 2023","Thu Nov 16 15:12:12 GMT 2023","271","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Nov 16 15:12:13 GMT 2023","Thu Nov 16 15:12:13 GMT 2023","265","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
