"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","274","search youtube in google","","Mon Jan 06 15:14:45 GMT 2025","broken","Mon Jan 06 15:14:45 GMT 2025","","test google search","search youtube in google",""
"","1763","test get api","","Mon Jan 06 15:14:40 GMT 2025","passed","Mon Jan 06 15:14:42 GMT 2025","","Demo API","test get api",""
"","395","Radio ""Impressive"" Button","","Mon Jan 06 15:14:44 GMT 2025","broken","Mon Jan 06 15:14:45 GMT 2025","","Demo QA site","Radio ""Impressive"" Button",""
"","272","search ""review cong ty"" in google","","Mon Jan 06 15:14:46 GMT 2025","broken","Mon Jan 06 15:14:46 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","2160","Radio ""Yes"" Button","","Mon Jan 06 15:14:42 GMT 2025","broken","Mon Jan 06 15:14:44 GMT 2025","","Demo QA site","Radio ""Yes"" Button",""
"","262","test post api","","Mon Jan 06 15:14:42 GMT 2025","passed","Mon Jan 06 15:14:42 GMT 2025","","Demo API","test post api",""
"","266","search ""review cong ty"" in google","","Mon Jan 06 15:14:47 GMT 2025","broken","Mon Jan 06 15:14:47 GMT 2025","","test google search outline","search ""review cong ty"" in google",""
"","265","search ""CMC"" in google","","Mon Jan 06 15:14:46 GMT 2025","broken","Mon Jan 06 15:14:46 GMT 2025","","test google search outline","search ""CMC"" in google",""
"","265","search ""fsoft"" in google","","Mon Jan 06 15:14:46 GMT 2025","broken","Mon Jan 06 15:14:47 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","264","search ""fsoft"" in google","","Mon Jan 06 15:14:46 GMT 2025","broken","Mon Jan 06 15:14:46 GMT 2025","","test google search outline","search ""fsoft"" in google",""
"","268","search facebook in google","","Mon Jan 06 15:14:45 GMT 2025","broken","Mon Jan 06 15:14:45 GMT 2025","","test google search","search facebook in google",""
"","272","search ""CMC"" in google","","Mon Jan 06 15:14:45 GMT 2025","broken","Mon Jan 06 15:14:45 GMT 2025","","test google search outline","search ""CMC"" in google",""
