"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 19 08:18:47 GMT 2024","Thu Sep 19 08:18:48 GMT 2024","275","","test google search","","search facebook in google","","search facebook in google",""
"passed","Thu Sep 19 08:18:33 GMT 2024","Thu Sep 19 08:18:35 GMT 2024","1916","","Demo API","","test get api","","test get api",""
"passed","Thu Sep 19 08:18:35 GMT 2024","Thu Sep 19 08:18:35 GMT 2024","432","","Demo API","","test post api","","test post api",""
"broken","Thu Sep 19 08:18:48 GMT 2024","Thu Sep 19 08:18:48 GMT 2024","326","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Sep 19 08:18:35 GMT 2024","Thu Sep 19 08:18:47 GMT 2024","11389","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Thu Sep 19 08:18:47 GMT 2024","Thu Sep 19 08:18:47 GMT 2024","451","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"broken","Thu Sep 19 08:18:49 GMT 2024","Thu Sep 19 08:18:49 GMT 2024","268","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Thu Sep 19 08:18:49 GMT 2024","Thu Sep 19 08:18:49 GMT 2024","267","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Sep 19 08:18:49 GMT 2024","Thu Sep 19 08:18:49 GMT 2024","266","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Sep 19 08:18:48 GMT 2024","Thu Sep 19 08:18:48 GMT 2024","267","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Thu Sep 19 08:18:48 GMT 2024","Thu Sep 19 08:18:49 GMT 2024","318","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Thu Sep 19 08:18:47 GMT 2024","Thu Sep 19 08:18:47 GMT 2024","372","","test google search","","search youtube in google","","search youtube in google",""
