"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7168","Radio ""Yes"" Button","","Mon Jan 19 15:22:58 UTC 2026","broken","Mon Jan 19 15:23:06 UTC 2026","","Demo QA site","Radio ""Yes"" Button",""
"","366","search ""CMC"" in google","","Mon Jan 19 15:23:08 UTC 2026","broken","Mon Jan 19 15:23:08 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","320","search ""fsoft"" in google","","Mon Jan 19 15:23:07 UTC 2026","broken","Mon Jan 19 15:23:07 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","158","test post api","","Mon Jan 19 15:22:58 UTC 2026","failed","Mon Jan 19 15:22:58 UTC 2026","","Demo API","test post api",""
"","347","search facebook in google","","Mon Jan 19 15:23:06 UTC 2026","broken","Mon Jan 19 15:23:07 UTC 2026","","test google search","search facebook in google",""
"","398","search youtube in google","","Mon Jan 19 15:23:06 UTC 2026","broken","Mon Jan 19 15:23:06 UTC 2026","","test google search","search youtube in google",""
"","317","search ""review cong ty"" in google","","Mon Jan 19 15:23:07 UTC 2026","broken","Mon Jan 19 15:23:08 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","330","search ""CMC"" in google","","Mon Jan 19 15:23:07 UTC 2026","broken","Mon Jan 19 15:23:07 UTC 2026","","test google search outline","search ""CMC"" in google",""
"","318","search ""review cong ty"" in google","","Mon Jan 19 15:23:08 UTC 2026","broken","Mon Jan 19 15:23:09 UTC 2026","","test google search outline","search ""review cong ty"" in google",""
"","316","search ""fsoft"" in google","","Mon Jan 19 15:23:08 UTC 2026","broken","Mon Jan 19 15:23:08 UTC 2026","","test google search outline","search ""fsoft"" in google",""
"","400","Radio ""Impressive"" Button","","Mon Jan 19 15:23:06 UTC 2026","broken","Mon Jan 19 15:23:06 UTC 2026","","Demo QA site","Radio ""Impressive"" Button",""
"","1994","test get api","","Mon Jan 19 15:22:56 UTC 2026","passed","Mon Jan 19 15:22:58 UTC 2026","","Demo API","test get api",""
