"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 07 15:11:32 GMT 2023","Wed Jun 07 15:11:32 GMT 2023","235","","test google search","","search facebook in google","","search facebook in google",""
"broken","Wed Jun 07 15:11:34 GMT 2023","Wed Jun 07 15:11:34 GMT 2023","216","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Jun 07 15:11:32 GMT 2023","Wed Jun 07 15:11:33 GMT 2023","490","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
"broken","Wed Jun 07 15:11:32 GMT 2023","Wed Jun 07 15:11:32 GMT 2023","216","","test google search","","search youtube in google","","search youtube in google",""
"broken","Wed Jun 07 15:11:23 GMT 2023","Wed Jun 07 15:11:32 GMT 2023","8203","","Demo QA site","","Radio ""Yes"" Button","","Radio ""Yes"" Button",""
"broken","Wed Jun 07 15:11:32 GMT 2023","Wed Jun 07 15:11:32 GMT 2023","362","","Demo QA site","","Radio ""Impressive"" Button","","Radio ""Impressive"" Button",""
"passed","Wed Jun 07 15:11:23 GMT 2023","Wed Jun 07 15:11:23 GMT 2023","316","","Demo API","","test post api","","test post api",""
"passed","Wed Jun 07 15:11:21 GMT 2023","Wed Jun 07 15:11:23 GMT 2023","2082","","Demo API","","test get api","","test get api",""
"broken","Wed Jun 07 15:11:33 GMT 2023","Wed Jun 07 15:11:33 GMT 2023","219","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jun 07 15:11:33 GMT 2023","Wed Jun 07 15:11:33 GMT 2023","231","","test google search outline","","search ""fsoft"" in google","","search ""fsoft"" in google",""
"broken","Wed Jun 07 15:11:34 GMT 2023","Wed Jun 07 15:11:34 GMT 2023","213","","test google search outline","","search ""review cong ty"" in google","","search ""review cong ty"" in google",""
"broken","Wed Jun 07 15:11:33 GMT 2023","Wed Jun 07 15:11:34 GMT 2023","224","","test google search outline","","search ""CMC"" in google","","search ""CMC"" in google",""
